datetime_beginning_utc,datetime_beginning_ept,area,solar_generation_mw
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,RTO,767.760
11/18/2025 12:00:00 PM,11/18/2025 7:00:00 AM,RFC,223.419
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,MIDATL,-1.868
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,OTHER,-0.157
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,SOUTH,-2.104
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,WEST,-4.488
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,RTO,-8.460
11/18/2025 11:00:00 AM,11/18/2025 6:00:00 AM,RFC,-6.356
11/18/2025 10:00:00 AM,11/18/2025 5:00:00 AM,MIDATL,-2.551
11/18/2025 10:00:00 AM,11/18/2025 5:00:00 AM,OTHER,-0.168
11/18/2025 10:00:00 AM,11/18/2025 5:00:00 AM,SOUTH,-6.175
11/18/2025 10:00:00 AM,11/18/2025 5:00:00 AM,WEST,-2.836
11/18/2025 10:00:00 AM,11/18/2025 5:00:00 AM,RTO,-11.562
11/18/2025 10:00:00 AM,11/18/2025 5:00:00 AM,RFC,-5.387
11/18/2025 9:00:00 AM,11/18/2025 4:00:00 AM,MIDATL,-2.591
11/18/2025 9:00:00 AM,11/18/2025 4:00:00 AM,OTHER,-0.169
11/18/2025 9:00:00 AM,11/18/2025 4:00:00 AM,SOUTH,-6.059
11/18/2025 9:00:00 AM,11/18/2025 4:00:00 AM,WEST,-1.515
11/18/2025 9:00:00 AM,11/18/2025 4:00:00 AM,RTO,-10.165
11/18/2025 9:00:00 AM,11/18/2025 4:00:00 AM,RFC,-4.106
11/18/2025 8:00:00 AM,11/18/2025 3:00:00 AM,MIDATL,-2.598
11/18/2025 8:00:00 AM,11/18/2025 3:00:00 AM,OTHER,-0.168
11/18/2025 8:00:00 AM,11/18/2025 3:00:00 AM,SOUTH,-6.206
11/18/2025 8:00:00 AM,11/18/2025 3:00:00 AM,WEST,-5.748
11/18/2025 8:00:00 AM,11/18/2025 3:00:00 AM,RTO,-14.552
11/18/2025 8:00:00 AM,11/18/2025 3:00:00 AM,RFC,-8.346
11/18/2025 7:00:00 AM,11/18/2025 2:00:00 AM,MIDATL,-2.601
11/18/2025 7:00:00 AM,11/18/2025 2:00:00 AM,OTHER,-0.170
11/18/2025 7:00:00 AM,11/18/2025 2:00:00 AM,SOUTH,-7.075
11/18/2025 7:00:00 AM,11/18/2025 2:00:00 AM,WEST,-5.754
11/18/2025 7:00:00 AM,11/18/2025 2:00:00 AM,RTO,-15.430
11/18/2025 7:00:00 AM,11/18/2025 2:00:00 AM,RFC,-8.355
11/18/2025 6:00:00 AM,11/18/2025 1:00:00 AM,MIDATL,-2.555
11/18/2025 6:00:00 AM,11/18/2025 1:00:00 AM,OTHER,-0.169
11/18/2025 6:00:00 AM,11/18/2025 1:00:00 AM,SOUTH,-6.163
11/18/2025 6:00:00 AM,11/18/2025 1:00:00 AM,WEST,-5.793
11/18/2025 6:00:00 AM,11/18/2025 1:00:00 AM,RTO,-14.511
11/18/2025 6:00:00 AM,11/18/2025 1:00:00 AM,RFC,-8.348
11/18/2025 5:00:00 AM,11/18/2025 12:00:00 AM,MIDATL,-2.595
11/18/2025 5:00:00 AM,11/18/2025 12:00:00 AM,OTHER,-0.169
11/18/2025 5:00:00 AM,11/18/2025 12:00:00 AM,SOUTH,-6.256
11/18/2025 5:00:00 AM,11/18/2025 12:00:00 AM,WEST,-4.772
11/18/2025 5:00:00 AM,11/18/2025 12:00:00 AM,RTO,-13.623
11/18/2025 5:00:00 AM,11/18/2025 12:00:00 AM,RFC,-7.367
11/18/2025 4:00:00 AM,11/17/2025 11:00:00 PM,MIDATL,-1.953
11/18/2025 4:00:00 AM,11/17/2025 11:00:00 PM,OTHER,-0.170
11/18/2025 4:00:00 AM,11/17/2025 11:00:00 PM,SOUTH,-6.080
11/18/2025 4:00:00 AM,11/17/2025 11:00:00 PM,WEST,-5.533
11/18/2025 4:00:00 AM,11/17/2025 11:00:00 PM,RTO,-13.566
11/18/2025 4:00:00 AM,11/17/2025 11:00:00 PM,RFC,-7.486
11/18/2025 3:00:00 AM,11/17/2025 10:00:00 PM,MIDATL,-2.062
11/18/2025 3:00:00 AM,11/17/2025 10:00:00 PM,OTHER,-0.167
11/18/2025 3:00:00 AM,11/17/2025 10:00:00 PM,SOUTH,-5.975
11/18/2025 3:00:00 AM,11/17/2025 10:00:00 PM,WEST,-5.546
11/18/2025 3:00:00 AM,11/17/2025 10:00:00 PM,RTO,-13.583
11/18/2025 3:00:00 AM,11/17/2025 10:00:00 PM,RFC,-7.608
11/18/2025 2:00:00 AM,11/17/2025 9:00:00 PM,MIDATL,-2.008
11/18/2025 2:00:00 AM,11/17/2025 9:00:00 PM,OTHER,-0.167
11/18/2025 2:00:00 AM,11/17/2025 9:00:00 PM,SOUTH,-6.186
11/18/2025 2:00:00 AM,11/17/2025 9:00:00 PM,WEST,-5.546
11/18/2025 2:00:00 AM,11/17/2025 9:00:00 PM,RTO,-13.740
11/18/2025 2:00:00 AM,11/17/2025 9:00:00 PM,RFC,-7.554
11/18/2025 1:00:00 AM,11/17/2025 8:00:00 PM,MIDATL,-2.948
11/18/2025 1:00:00 AM,11/17/2025 8:00:00 PM,OTHER,-0.167
11/18/2025 1:00:00 AM,11/17/2025 8:00:00 PM,SOUTH,-6.101
11/18/2025 1:00:00 AM,11/17/2025 8:00:00 PM,WEST,-4.726
11/18/2025 1:00:00 AM,11/17/2025 8:00:00 PM,RTO,-13.775
11/18/2025 1:00:00 AM,11/17/2025 8:00:00 PM,RFC,-7.674
11/18/2025 12:00:00 AM,11/17/2025 7:00:00 PM,MIDATL,-1.940
11/18/2025 12:00:00 AM,11/17/2025 7:00:00 PM,OTHER,-0.665
11/18/2025 12:00:00 AM,11/17/2025 7:00:00 PM,SOUTH,-6.085
11/18/2025 12:00:00 AM,11/17/2025 7:00:00 PM,WEST,-5.637
11/18/2025 12:00:00 AM,11/17/2025 7:00:00 PM,RTO,-13.662
11/18/2025 12:00:00 AM,11/17/2025 7:00:00 PM,RFC,-7.577
11/17/2025 11:00:00 PM,11/17/2025 6:00:00 PM,MIDATL,-1.994
11/17/2025 11:00:00 PM,11/17/2025 6:00:00 PM,OTHER,-0.167
11/17/2025 11:00:00 PM,11/17/2025 6:00:00 PM,SOUTH,-7.182
11/17/2025 11:00:00 PM,11/17/2025 6:00:00 PM,WEST,-5.617
11/17/2025 11:00:00 PM,11/17/2025 6:00:00 PM,RTO,-14.793
11/17/2025 11:00:00 PM,11/17/2025 6:00:00 PM,RFC,-7.611
11/17/2025 10:00:00 PM,11/17/2025 5:00:00 PM,MIDATL,-0.255
11/17/2025 10:00:00 PM,11/17/2025 5:00:00 PM,OTHER,2.829
11/17/2025 10:00:00 PM,11/17/2025 5:00:00 PM,SOUTH,-5.857
11/17/2025 10:00:00 PM,11/17/2025 5:00:00 PM,WEST,5.460
11/17/2025 10:00:00 PM,11/17/2025 5:00:00 PM,RTO,-0.652
11/17/2025 10:00:00 PM,11/17/2025 5:00:00 PM,RFC,5.205
11/17/2025 9:00:00 PM,11/17/2025 4:00:00 PM,MIDATL,79.825
11/17/2025 9:00:00 PM,11/17/2025 4:00:00 PM,OTHER,113.398
11/17/2025 9:00:00 PM,11/17/2025 4:00:00 PM,SOUTH,367.013
11/17/2025 9:00:00 PM,11/17/2025 4:00:00 PM,WEST,1018.687
11/17/2025 9:00:00 PM,11/17/2025 4:00:00 PM,RTO,1465.525
11/17/2025 9:00:00 PM,11/17/2025 4:00:00 PM,RFC,1098.512
11/17/2025 8:00:00 PM,11/17/2025 3:00:00 PM,MIDATL,454.905
11/17/2025 8:00:00 PM,11/17/2025 3:00:00 PM,OTHER,315.256
11/17/2025 8:00:00 PM,11/17/2025 3:00:00 PM,SOUTH,2192.140
11/17/2025 8:00:00 PM,11/17/2025 3:00:00 PM,WEST,3521.531
11/17/2025 8:00:00 PM,11/17/2025 3:00:00 PM,RTO,6168.576
11/17/2025 8:00:00 PM,11/17/2025 3:00:00 PM,RFC,3976.436
11/17/2025 7:00:00 PM,11/17/2025 2:00:00 PM,MIDATL,807.853
11/17/2025 7:00:00 PM,11/17/2025 2:00:00 PM,OTHER,377.478
11/17/2025 7:00:00 PM,11/17/2025 2:00:00 PM,SOUTH,3351.051
11/17/2025 7:00:00 PM,11/17/2025 2:00:00 PM,WEST,4378.493
11/17/2025 7:00:00 PM,11/17/2025 2:00:00 PM,RTO,8537.397
11/17/2025 7:00:00 PM,11/17/2025 2:00:00 PM,RFC,5186.346
11/17/2025 6:00:00 PM,11/17/2025 1:00:00 PM,MIDATL,861.650
11/17/2025 6:00:00 PM,11/17/2025 1:00:00 PM,OTHER,353.446
11/17/2025 6:00:00 PM,11/17/2025 1:00:00 PM,SOUTH,3337.238
11/17/2025 6:00:00 PM,11/17/2025 1:00:00 PM,WEST,4315.453
11/17/2025 6:00:00 PM,11/17/2025 1:00:00 PM,RTO,8514.341
11/17/2025 6:00:00 PM,11/17/2025 1:00:00 PM,RFC,5177.103
11/17/2025 5:00:00 PM,11/17/2025 12:00:00 PM,MIDATL,850.641
11/17/2025 5:00:00 PM,11/17/2025 12:00:00 PM,OTHER,334.268
11/17/2025 5:00:00 PM,11/17/2025 12:00:00 PM,SOUTH,3204.899
11/17/2025 5:00:00 PM,11/17/2025 12:00:00 PM,WEST,4009.403
11/17/2025 5:00:00 PM,11/17/2025 12:00:00 PM,RTO,8064.943
11/17/2025 5:00:00 PM,11/17/2025 12:00:00 PM,RFC,4860.044
11/17/2025 4:00:00 PM,11/17/2025 11:00:00 AM,MIDATL,890.061
11/17/2025 4:00:00 PM,11/17/2025 11:00:00 AM,OTHER,338.166
11/17/2025 4:00:00 PM,11/17/2025 11:00:00 AM,SOUTH,3257.014
11/17/2025 4:00:00 PM,11/17/2025 11:00:00 AM,WEST,4081.655
11/17/2025 4:00:00 PM,11/17/2025 11:00:00 AM,RTO,8228.730
11/17/2025 4:00:00 PM,11/17/2025 11:00:00 AM,RFC,4971.716
11/17/2025 3:00:00 PM,11/17/2025 10:00:00 AM,MIDATL,837.366
11/17/2025 3:00:00 PM,11/17/2025 10:00:00 AM,OTHER,360.536
11/17/2025 3:00:00 PM,11/17/2025 10:00:00 AM,SOUTH,3382.770
11/17/2025 3:00:00 PM,11/17/2025 10:00:00 AM,WEST,4272.894
11/17/2025 3:00:00 PM,11/17/2025 10:00:00 AM,RTO,8493.030
11/17/2025 3:00:00 PM,11/17/2025 10:00:00 AM,RFC,5110.260
11/17/2025 2:00:00 PM,11/17/2025 9:00:00 AM,MIDATL,775.805
11/17/2025 2:00:00 PM,11/17/2025 9:00:00 AM,OTHER,359.737
11/17/2025 2:00:00 PM,11/17/2025 9:00:00 AM,SOUTH,3480.647
11/17/2025 2:00:00 PM,11/17/2025 9:00:00 AM,WEST,4161.878
11/17/2025 2:00:00 PM,11/17/2025 9:00:00 AM,RTO,8418.330
11/17/2025 2:00:00 PM,11/17/2025 9:00:00 AM,RFC,4937.683
11/17/2025 1:00:00 PM,11/17/2025 8:00:00 AM,MIDATL,580.929
11/17/2025 1:00:00 PM,11/17/2025 8:00:00 AM,OTHER,187.788
11/17/2025 1:00:00 PM,11/17/2025 8:00:00 AM,SOUTH,2573.236
11/17/2025 1:00:00 PM,11/17/2025 8:00:00 AM,WEST,2174.722
11/17/2025 1:00:00 PM,11/17/2025 8:00:00 AM,RTO,5328.887
11/17/2025 1:00:00 PM,11/17/2025 8:00:00 AM,RFC,2755.651
11/17/2025 12:00:00 PM,11/17/2025 7:00:00 AM,MIDATL,127.610
11/17/2025 12:00:00 PM,11/17/2025 7:00:00 AM,OTHER,17.759
11/17/2025 12:00:00 PM,11/17/2025 7:00:00 AM,SOUTH,651.457
11/17/2025 12:00:00 PM,11/17/2025 7:00:00 AM,WEST,211.880
11/17/2025 12:00:00 PM,11/17/2025 7:00:00 AM,RTO,990.947
11/17/2025 12:00:00 PM,11/17/2025 7:00:00 AM,RFC,339.490
11/17/2025 11:00:00 AM,11/17/2025 6:00:00 AM,MIDATL,-0.974
11/17/2025 11:00:00 AM,11/17/2025 6:00:00 AM,OTHER,-0.167
11/17/2025 11:00:00 AM,11/17/2025 6:00:00 AM,SOUTH,-2.327
11/17/2025 11:00:00 AM,11/17/2025 6:00:00 AM,WEST,-5.838
11/17/2025 11:00:00 AM,11/17/2025 6:00:00 AM,RTO,-9.139
11/17/2025 11:00:00 AM,11/17/2025 6:00:00 AM,RFC,-6.812
11/17/2025 10:00:00 AM,11/17/2025 5:00:00 AM,MIDATL,-2.024
11/17/2025 10:00:00 AM,11/17/2025 5:00:00 AM,OTHER,-0.168
11/17/2025 10:00:00 AM,11/17/2025 5:00:00 AM,SOUTH,-7.554
11/17/2025 10:00:00 AM,11/17/2025 5:00:00 AM,WEST,-4.899
11/17/2025 10:00:00 AM,11/17/2025 5:00:00 AM,RTO,-14.477
11/17/2025 10:00:00 AM,11/17/2025 5:00:00 AM,RFC,-6.923
11/17/2025 9:00:00 AM,11/17/2025 4:00:00 AM,MIDATL,-2.041
11/17/2025 9:00:00 AM,11/17/2025 4:00:00 AM,OTHER,-0.171
11/17/2025 9:00:00 AM,11/17/2025 4:00:00 AM,SOUTH,-6.641
11/17/2025 9:00:00 AM,11/17/2025 4:00:00 AM,WEST,-5.809
11/17/2025 9:00:00 AM,11/17/2025 4:00:00 AM,RTO,-14.491
11/17/2025 9:00:00 AM,11/17/2025 4:00:00 AM,RFC,-7.850
11/17/2025 8:00:00 AM,11/17/2025 3:00:00 AM,MIDATL,-2.077
11/17/2025 8:00:00 AM,11/17/2025 3:00:00 AM,OTHER,-0.171
11/17/2025 8:00:00 AM,11/17/2025 3:00:00 AM,SOUTH,-6.570
11/17/2025 8:00:00 AM,11/17/2025 3:00:00 AM,WEST,-5.781
11/17/2025 8:00:00 AM,11/17/2025 3:00:00 AM,RTO,-14.428
11/17/2025 8:00:00 AM,11/17/2025 3:00:00 AM,RFC,-7.858
11/17/2025 7:00:00 AM,11/17/2025 2:00:00 AM,MIDATL,-2.075
11/17/2025 7:00:00 AM,11/17/2025 2:00:00 AM,OTHER,-0.174
11/17/2025 7:00:00 AM,11/17/2025 2:00:00 AM,SOUTH,-6.631
11/17/2025 7:00:00 AM,11/17/2025 2:00:00 AM,WEST,-5.813
11/17/2025 7:00:00 AM,11/17/2025 2:00:00 AM,RTO,-14.519
11/17/2025 7:00:00 AM,11/17/2025 2:00:00 AM,RFC,-7.888
11/17/2025 6:00:00 AM,11/17/2025 1:00:00 AM,MIDATL,-2.000
11/17/2025 6:00:00 AM,11/17/2025 1:00:00 AM,OTHER,-0.173
11/17/2025 6:00:00 AM,11/17/2025 1:00:00 AM,SOUTH,-6.628
11/17/2025 6:00:00 AM,11/17/2025 1:00:00 AM,WEST,-4.828
11/17/2025 6:00:00 AM,11/17/2025 1:00:00 AM,RTO,-13.456
11/17/2025 6:00:00 AM,11/17/2025 1:00:00 AM,RFC,-6.828
11/17/2025 5:00:00 AM,11/17/2025 12:00:00 AM,MIDATL,-2.042
11/17/2025 5:00:00 AM,11/17/2025 12:00:00 AM,OTHER,-0.672
11/17/2025 5:00:00 AM,11/17/2025 12:00:00 AM,SOUTH,-6.584
11/17/2025 5:00:00 AM,11/17/2025 12:00:00 AM,WEST,-5.856
11/17/2025 5:00:00 AM,11/17/2025 12:00:00 AM,RTO,-14.482
11/17/2025 5:00:00 AM,11/17/2025 12:00:00 AM,RFC,-7.898
11/17/2025 4:00:00 AM,11/16/2025 11:00:00 PM,MIDATL,-3.512
11/17/2025 4:00:00 AM,11/16/2025 11:00:00 PM,OTHER,-0.171
11/17/2025 4:00:00 AM,11/16/2025 11:00:00 PM,SOUTH,-6.450
11/17/2025 4:00:00 AM,11/16/2025 11:00:00 PM,WEST,-5.835
11/17/2025 4:00:00 AM,11/16/2025 11:00:00 PM,RTO,-15.797
11/17/2025 4:00:00 AM,11/16/2025 11:00:00 PM,RFC,-9.347
11/17/2025 3:00:00 AM,11/16/2025 10:00:00 PM,MIDATL,-2.527
11/17/2025 3:00:00 AM,11/16/2025 10:00:00 PM,OTHER,-0.171
11/17/2025 3:00:00 AM,11/16/2025 10:00:00 PM,SOUTH,-6.581
11/17/2025 3:00:00 AM,11/16/2025 10:00:00 PM,WEST,-5.806
11/17/2025 3:00:00 AM,11/16/2025 10:00:00 PM,RTO,-14.914
11/17/2025 3:00:00 AM,11/16/2025 10:00:00 PM,RFC,-8.333
11/17/2025 2:00:00 AM,11/16/2025 9:00:00 PM,MIDATL,-2.472
11/17/2025 2:00:00 AM,11/16/2025 9:00:00 PM,OTHER,-0.171
11/17/2025 2:00:00 AM,11/16/2025 9:00:00 PM,SOUTH,-7.634
11/17/2025 2:00:00 AM,11/16/2025 9:00:00 PM,WEST,-4.776
11/17/2025 2:00:00 AM,11/16/2025 9:00:00 PM,RTO,-14.882
11/17/2025 2:00:00 AM,11/16/2025 9:00:00 PM,RFC,-7.248
11/17/2025 1:00:00 AM,11/16/2025 8:00:00 PM,MIDATL,-2.529
11/17/2025 1:00:00 AM,11/16/2025 8:00:00 PM,OTHER,-0.169
11/17/2025 1:00:00 AM,11/16/2025 8:00:00 PM,SOUTH,-6.576
11/17/2025 1:00:00 AM,11/16/2025 8:00:00 PM,WEST,-5.797
11/17/2025 1:00:00 AM,11/16/2025 8:00:00 PM,RTO,-14.902
11/17/2025 1:00:00 AM,11/16/2025 8:00:00 PM,RFC,-8.326
11/17/2025 12:00:00 AM,11/16/2025 7:00:00 PM,MIDATL,-2.617
11/17/2025 12:00:00 AM,11/16/2025 7:00:00 PM,OTHER,-0.170
11/17/2025 12:00:00 AM,11/16/2025 7:00:00 PM,SOUTH,-6.608
11/17/2025 12:00:00 AM,11/16/2025 7:00:00 PM,WEST,-5.805
11/17/2025 12:00:00 AM,11/16/2025 7:00:00 PM,RTO,-15.030
11/17/2025 12:00:00 AM,11/16/2025 7:00:00 PM,RFC,-8.422
11/16/2025 11:00:00 PM,11/16/2025 6:00:00 PM,MIDATL,-3.402
11/16/2025 11:00:00 PM,11/16/2025 6:00:00 PM,OTHER,-0.171
11/16/2025 11:00:00 PM,11/16/2025 6:00:00 PM,SOUTH,-6.637
11/16/2025 11:00:00 PM,11/16/2025 6:00:00 PM,WEST,-5.756
11/16/2025 11:00:00 PM,11/16/2025 6:00:00 PM,RTO,-15.795
11/16/2025 11:00:00 PM,11/16/2025 6:00:00 PM,RFC,-9.158
11/16/2025 10:00:00 PM,11/16/2025 5:00:00 PM,MIDATL,0.285
11/16/2025 10:00:00 PM,11/16/2025 5:00:00 PM,OTHER,2.788
11/16/2025 10:00:00 PM,11/16/2025 5:00:00 PM,SOUTH,-6.037
11/16/2025 10:00:00 PM,11/16/2025 5:00:00 PM,WEST,12.467
11/16/2025 10:00:00 PM,11/16/2025 5:00:00 PM,RTO,6.715
11/16/2025 10:00:00 PM,11/16/2025 5:00:00 PM,RFC,12.752
11/16/2025 9:00:00 PM,11/16/2025 4:00:00 PM,MIDATL,63.679
11/16/2025 9:00:00 PM,11/16/2025 4:00:00 PM,OTHER,128.438
11/16/2025 9:00:00 PM,11/16/2025 4:00:00 PM,SOUTH,369.920
11/16/2025 9:00:00 PM,11/16/2025 4:00:00 PM,WEST,1250.446
11/16/2025 9:00:00 PM,11/16/2025 4:00:00 PM,RTO,1684.045
11/16/2025 9:00:00 PM,11/16/2025 4:00:00 PM,RFC,1314.125
11/16/2025 8:00:00 PM,11/16/2025 3:00:00 PM,MIDATL,340.208
11/16/2025 8:00:00 PM,11/16/2025 3:00:00 PM,OTHER,349.663
11/16/2025 8:00:00 PM,11/16/2025 3:00:00 PM,SOUTH,2148.573
11/16/2025 8:00:00 PM,11/16/2025 3:00:00 PM,WEST,3974.557
11/16/2025 8:00:00 PM,11/16/2025 3:00:00 PM,RTO,6463.338
11/16/2025 8:00:00 PM,11/16/2025 3:00:00 PM,RFC,4314.765
11/16/2025 7:00:00 PM,11/16/2025 2:00:00 PM,MIDATL,671.583
11/16/2025 7:00:00 PM,11/16/2025 2:00:00 PM,OTHER,388.834
11/16/2025 7:00:00 PM,11/16/2025 2:00:00 PM,SOUTH,3273.643
11/16/2025 7:00:00 PM,11/16/2025 2:00:00 PM,WEST,4622.208
11/16/2025 7:00:00 PM,11/16/2025 2:00:00 PM,RTO,8567.434
11/16/2025 7:00:00 PM,11/16/2025 2:00:00 PM,RFC,5293.791
11/16/2025 6:00:00 PM,11/16/2025 1:00:00 PM,MIDATL,817.791
11/16/2025 6:00:00 PM,11/16/2025 1:00:00 PM,OTHER,352.663
11/16/2025 6:00:00 PM,11/16/2025 1:00:00 PM,SOUTH,2982.079
11/16/2025 6:00:00 PM,11/16/2025 1:00:00 PM,WEST,4389.258
11/16/2025 6:00:00 PM,11/16/2025 1:00:00 PM,RTO,8189.128
11/16/2025 6:00:00 PM,11/16/2025 1:00:00 PM,RFC,5207.049
11/16/2025 5:00:00 PM,11/16/2025 12:00:00 PM,MIDATL,869.741
11/16/2025 5:00:00 PM,11/16/2025 12:00:00 PM,OTHER,332.972
11/16/2025 5:00:00 PM,11/16/2025 12:00:00 PM,SOUTH,2601.407
11/16/2025 5:00:00 PM,11/16/2025 12:00:00 PM,WEST,4095.094
11/16/2025 5:00:00 PM,11/16/2025 12:00:00 PM,RTO,7566.242
11/16/2025 5:00:00 PM,11/16/2025 12:00:00 PM,RFC,4964.835
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,MIDATL,898.465
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,OTHER,342.346
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,SOUTH,2659.382
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,WEST,4210.467
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,RTO,7768.314
11/16/2025 4:00:00 PM,11/16/2025 11:00:00 AM,RFC,5108.932
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,MIDATL,800.554
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,OTHER,364.292
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,SOUTH,2839.761
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,WEST,4337.445
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,RTO,7977.760
11/16/2025 3:00:00 PM,11/16/2025 10:00:00 AM,RFC,5137.999
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,MIDATL,774.647
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,OTHER,342.486
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,SOUTH,2544.352
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,WEST,4246.234
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,RTO,7565.233
11/16/2025 2:00:00 PM,11/16/2025 9:00:00 AM,RFC,5020.881
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,MIDATL,432.876
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,OTHER,173.640
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,SOUTH,1775.529
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,WEST,2204.603
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,RTO,4413.008
11/16/2025 1:00:00 PM,11/16/2025 8:00:00 AM,RFC,2637.479
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,MIDATL,90.664
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,OTHER,14.254
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,SOUTH,423.510
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,WEST,178.871
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,RTO,693.045
11/16/2025 12:00:00 PM,11/16/2025 7:00:00 AM,RFC,269.535
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,MIDATL,1.192
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,OTHER,-0.173
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,SOUTH,-4.425
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,WEST,-4.258
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,RTO,-7.491
11/16/2025 11:00:00 AM,11/16/2025 6:00:00 AM,RFC,-3.066
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,MIDATL,-2.423
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,OTHER,-0.173
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,SOUTH,-6.567
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,WEST,-5.668
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,RTO,-14.658
11/16/2025 10:00:00 AM,11/16/2025 5:00:00 AM,RFC,-8.091
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,MIDATL,-2.605
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,OTHER,-0.174
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,SOUTH,-7.461
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,WEST,-5.704
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,RTO,-15.770
11/16/2025 9:00:00 AM,11/16/2025 4:00:00 AM,RFC,-8.309
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,MIDATL,-2.433
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,OTHER,-0.173
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,SOUTH,-6.629
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,WEST,-5.729
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,RTO,-14.791
11/16/2025 8:00:00 AM,11/16/2025 3:00:00 AM,RFC,-8.162
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,MIDATL,-3.425
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,OTHER,-0.174
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,SOUTH,-6.520
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,WEST,-4.713
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,RTO,-14.658
11/16/2025 7:00:00 AM,11/16/2025 2:00:00 AM,RFC,-8.138
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,MIDATL,-2.484
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,OTHER,-0.173
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,SOUTH,-6.441
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,WEST,-5.697
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,RTO,-14.622
11/16/2025 6:00:00 AM,11/16/2025 1:00:00 AM,RFC,-8.181
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,MIDATL,-2.461
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,OTHER,-0.174
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,SOUTH,-6.649
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,WEST,-5.716
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,RTO,-14.826
11/16/2025 5:00:00 AM,11/16/2025 12:00:00 AM,RFC,-8.177
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,MIDATL,-2.487
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,OTHER,-0.172
11/16/2025 4:00:00 AM,11/15/2025 11:00:00 PM,SOUTH,-6.451
