datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,AEP,AEPOPT,7558.241,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,AP,AP,4877.184,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,BC,BC,2829.317,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,CE,CE,10577.880,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,DAY,DAY,1879.780,False
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,DEOK,DEOK,2711.931,False
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,SERC,SOUTH,DOM,DOM,13777.175,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,DPL,DPLCO,1663.054,False
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,DUQ,DUQ,1295.015,False
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,DPL,EASTON,24.313,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,SERC,WEST,EKPC,EKPC,1181.616,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,JC,JC,1987.647,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,ME,ME,1561.945,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6757.827,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,OVEC,OVEC,30.000,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,WEST,ATSI,PAPWR,523.678,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,PE,PE,3919.322,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,PEP,PEPCO,2540.543,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,PL,PLCO,4020.624,False
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,PN,PN,1864.566,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,PS,PS,4078.184,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,RECO,RECO,142.702,False
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,PEP,SMECO,307.585,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,PL,UGI,95.222,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RFC,MIDATL,AE,VMEU,76.200,True
10/1/2025 12:00:00 PM,10/1/2025 8:00:00 AM,RTO,RTO,RTO,RTO,84799.026,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,AE,AECO,771.678,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPAPT,3842.672,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPIMP,3335.438,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPKPT,537.626,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,AEP,AEPOPT,7783.496,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,AP,AP,4889.767,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,BC,BC,2782.411,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,CE,CE,10860.428,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,DAY,DAY,1951.708,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,DEOK,DEOK,2829.143,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,SERC,SOUTH,DOM,DOM,13748.999,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,DPL,DPLCO,1651.351,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,DUQ,DUQ,1336.186,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,DPL,EASTON,24.602,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,SERC,WEST,EKPC,EKPC,1221.403,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,JC,JC,1874.284,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,ME,ME,1565.774,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6806.155,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,OVEC,OVEC,25.000,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,WEST,ATSI,PAPWR,511.022,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,PE,PE,3955.848,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,PEP,PEPCO,2511.439,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,PL,PLCO,4005.711,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,PN,PN,1873.007,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,PS,PS,3934.656,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,RECO,RECO,141.898,False
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,PEP,SMECO,302.528,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,PL,UGI,96.723,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RFC,MIDATL,AE,VMEU,70.224,True
10/1/2025 1:00:00 PM,10/1/2025 9:00:00 AM,RTO,RTO,RTO,RTO,85241.177,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,AE,AECO,705.801,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPAPT,3877.035,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3360.465,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPKPT,557.031,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,AEP,AEPOPT,7890.484,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,AP,AP,4961.023,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,BC,BC,2777.263,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,CE,CE,11056.640,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,DAY,DAY,2017.649,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,DEOK,DEOK,2939.961,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,SERC,SOUTH,DOM,DOM,13847.632,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,DPL,DPLCO,1660.686,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,DUQ,DUQ,1354.494,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,DPL,EASTON,25.101,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,SERC,WEST,EKPC,EKPC,1283.334,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,JC,JC,1782.403,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,ME,ME,1580.621,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6998.732,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,OVEC,OVEC,25.000,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,WEST,ATSI,PAPWR,485.691,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,PE,PE,4025.658,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,PEP,PEPCO,2466.841,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,PL,PLCO,4011.210,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,PN,PN,1884.851,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,PS,PS,3817.694,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,RECO,RECO,140.804,False
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,PEP,SMECO,298.310,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,PL,UGI,99.053,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RFC,MIDATL,AE,VMEU,67.534,True
10/1/2025 2:00:00 PM,10/1/2025 10:00:00 AM,RTO,RTO,RTO,RTO,85999.001,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,AE,AECO,654.306,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPAPT,3915.252,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3462.337,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPKPT,579.521,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8103.637,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,AP,AP,5000.514,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,BC,BC,2789.057,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,CE,CE,11383.628,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,DAY,DAY,2085.151,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,DEOK,DEOK,3087.340,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,SERC,SOUTH,DOM,DOM,13922.022,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,DPL,DPLCO,1685.523,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,DUQ,DUQ,1392.321,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,DPL,EASTON,25.769,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,SERC,WEST,EKPC,EKPC,1360.916,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,JC,JC,1752.029,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,ME,ME,1602.036,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7087.951,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,OVEC,OVEC,28.000,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,WEST,ATSI,PAPWR,497.187,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,PE,PE,4062.048,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,PEP,PEPCO,2474.742,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,PL,PLCO,4073.081,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,PN,PN,1930.480,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,PS,PS,3783.337,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,RECO,RECO,140.296,False
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,PEP,SMECO,301.440,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,PL,UGI,101.989,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RFC,MIDATL,AE,VMEU,66.343,True
10/1/2025 3:00:00 PM,10/1/2025 11:00:00 AM,RTO,RTO,RTO,RTO,87348.253,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,AE,AECO,646.792,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPAPT,4043.785,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3586.274,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPKPT,612.817,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8249.548,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,AP,AP,5130.011,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,BC,BC,2837.058,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,CE,CE,11755.703,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,DAY,DAY,2175.287,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,DEOK,DEOK,3231.319,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,SERC,SOUTH,DOM,DOM,14126.529,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,DPL,DPLCO,1715.298,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,DUQ,DUQ,1430.366,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,DPL,EASTON,26.580,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,SERC,WEST,EKPC,EKPC,1490.732,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,JC,JC,1749.880,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,ME,ME,1619.953,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7258.264,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,OVEC,OVEC,21.000,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,WEST,ATSI,PAPWR,529.304,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,PE,PE,4134.751,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,PEP,PEPCO,2472.297,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,PL,PLCO,4106.789,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,PN,PN,1923.880,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,PS,PS,3777.513,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,RECO,RECO,140.513,False
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,PEP,SMECO,307.509,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,PL,UGI,104.493,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RFC,MIDATL,AE,VMEU,68.259,True
10/1/2025 4:00:00 PM,10/1/2025 12:00:00 PM,RTO,RTO,RTO,RTO,89272.504,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,AE,AECO,652.023,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4191.559,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3671.630,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPKPT,647.327,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8509.255,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,AP,AP,5236.537,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,BC,BC,2913.221,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,CE,CE,12049.987,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,DAY,DAY,2262.745,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,DEOK,DEOK,3399.125,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,SERC,SOUTH,DOM,DOM,14378.505,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,DPL,DPLCO,1756.228,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,DUQ,DUQ,1466.405,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,DPL,EASTON,27.167,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,SERC,WEST,EKPC,EKPC,1589.109,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,JC,JC,1817.022,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,ME,ME,1639.918,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7400.692,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,OVEC,OVEC,21.000,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,WEST,ATSI,PAPWR,544.533,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,PE,PE,4173.225,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,PEP,PEPCO,2554.295,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,PL,PLCO,4198.579,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,PN,PN,1924.848,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,PS,PS,3887.270,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,RECO,RECO,143.952,False
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,PEP,SMECO,320.367,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,PL,UGI,105.877,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RFC,MIDATL,AE,VMEU,69.858,True
10/1/2025 5:00:00 PM,10/1/2025 1:00:00 PM,RTO,RTO,RTO,RTO,91552.259,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,AE,AECO,702.892,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4370.156,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3709.066,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPKPT,674.401,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,AEP,AEPOPT,8714.602,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,AP,AP,5366.064,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,BC,BC,3018.588,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,CE,CE,12441.317,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,DAY,DAY,2368.663,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,DEOK,DEOK,3556.095,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,SERC,SOUTH,DOM,DOM,14609.952,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,DPL,DPLCO,1784.900,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,DUQ,DUQ,1501.019,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,DPL,EASTON,27.533,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,SERC,WEST,EKPC,EKPC,1742.576,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,JC,JC,1945.683,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,ME,ME,1645.831,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7390.400,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,OVEC,OVEC,22.000,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,WEST,ATSI,PAPWR,541.082,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,PE,PE,4295.032,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,PEP,PEPCO,2598.554,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,PL,PLCO,4234.870,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,PN,PN,1905.656,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,PS,PS,4072.535,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,RECO,RECO,148.323,False
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,PEP,SMECO,337.137,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,PL,UGI,105.817,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RFC,MIDATL,AE,VMEU,72.943,True
10/1/2025 6:00:00 PM,10/1/2025 2:00:00 PM,RTO,RTO,RTO,RTO,93903.687,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,AE,AECO,803.420,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4484.949,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPIMP,3719.544,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPKPT,693.828,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,AEP,AEPOPT,8857.140,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,AP,AP,5488.553,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,BC,BC,3171.355,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,CE,CE,12778.739,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,DAY,DAY,2405.990,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,DEOK,DEOK,3696.740,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,SERC,SOUTH,DOM,DOM,14843.022,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,DPL,DPLCO,1852.331,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,DUQ,DUQ,1538.785,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,DPL,EASTON,28.425,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,SERC,WEST,EKPC,EKPC,1844.053,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,JC,JC,2129.024,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,ME,ME,1684.668,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7496.313,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,OVEC,OVEC,21.000,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,WEST,ATSI,PAPWR,548.125,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,PE,PE,4319.007,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,PEP,PEPCO,2732.833,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,PL,PLCO,4288.511,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,PN,PN,1899.403,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,PS,PS,4338.625,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,RECO,RECO,156.033,False
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,PEP,SMECO,363.320,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,PL,UGI,105.399,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RFC,MIDATL,AE,VMEU,78.150,True
10/1/2025 7:00:00 PM,10/1/2025 3:00:00 PM,RTO,RTO,RTO,RTO,96367.285,False
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,MIDATL,AE,AECO,929.762,False
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4593.599,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3788.564,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPKPT,706.094,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,AEP,AEPOPT,9010.285,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,AP,AP,5671.062,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,MIDATL,BC,BC,3334.313,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,CE,CE,12894.541,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,DAY,DAY,2452.740,False
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,WEST,DEOK,DEOK,3779.883,False
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,SERC,SOUTH,DOM,DOM,15075.725,True
10/1/2025 8:00:00 PM,10/1/2025 4:00:00 PM,RFC,MIDATL,DPL,DPLCO,1950.802,False
